#parent	child	edge_length
04011 MAPK signaling pathway - yeast	K19846	1
04011 MAPK signaling pathway - yeast	K19847	1
ko03000	K09265	1
ko03021	K15174	1
ko03000	K06649	1
ko03000	K06648	1
ko03400	K02555	1
04113 Meiosis - yeast	K02220	1
04111 Cell cycle - yeast	K23469	1
04011 MAPK signaling pathway - yeast	K19848	1
04011 MAPK signaling pathway - yeast	K19849	1
04011 MAPK signaling pathway - yeast	K11246	1
04011 MAPK signaling pathway - yeast	K19850	1
ko01001	K11227	1
ko01009	K19704	1
ko03000	K19815	1
ko03000	K19807	1
ko03000	K09468	1
ko03000	K09051	1
ko03021	K06665	1
ko03021	K06666	1
04113 Meiosis - yeast	K03085	1
04113 Meiosis - yeast	K06651	1
ko04812	K02515	1
ko03036	K02516	1
ko03400	K03114	1
ko00537	K06009	1
ko04147	K06630	1
ko03000	K19816	1
ko03000	K09448	1
04011 MAPK signaling pathway - yeast	K19851	1
ko01001	K04515	1
ko03000	K11223	1
ko03000	K11224	1
ko01009	K05725	1
ko01001	K06619	1
ko01001	K08887	1
09171 Infectious disease: bacterial	05130 Pathogenic Escherichia coli infection	1
05130 Pathogenic Escherichia coli infection	K07365	1
05130 Pathogenic Escherichia coli infection	K19862	1
ko01001	K05733	1
ko01001	K05734	1
ko01001	K05736	1
ko01001	K05735	1
ko00536	K09783	1
ko00536	K08523	1
ko00536	K05455	1
ko04052	K05456	1
01522 Endocrine resistance	K17447	1
01522 Endocrine resistance	K17448	1
01522 Endocrine resistance	K17449	1
ko04990	K09593	1
ko04052	K05457	1
ko04052	K05458	1
ko04131	K02649	1
ko04131	K07203	1
ko01001	K04688	1
ko03019	K07205	1
01522 Endocrine resistance	K02158	1
ko03036	K03083	1
01522 Endocrine resistance	K06624	1
01522 Endocrine resistance	K06625	1
ko04990	K08091	1
04940 Type I diabetes mellitus	K10784	1
04940 Type I diabetes mellitus	K10785	1
ko01001	K07360	1
09171 Infectious disease: bacterial	05135 Yersinia infection	1
05135 Yersinia infection	K07362	1
ko04030	K04163	1
ko04031	K04537	1
ko04031	K07825	1
ko04031	K04538	1
ko04031	K04539	1
ko04031	K07826	1
ko04031	K04540	1
ko04031	K04541	1
ko04031	K04542	1
ko04031	K04543	1
ko04031	K04544	1
ko04031	K04545	1
ko04031	K04546	1
ko04031	K04547	1
ko04031	K04548	1
ko04031	K04549	1
ko04040	K05208	1
ko04040	K05209	1
ko04040	K05210	1
04014 Ras signaling pathway	K17630	1
04014 Ras signaling pathway	K17631	1
04014 Ras signaling pathway	K17632	1
04014 Ras signaling pathway	K17633	1
04014 Ras signaling pathway	K17634	1
05223 Non-small cell lung cancer	K09850	1
05223 Non-small cell lung cancer	K08015	1
ko04990	K05731	1
ko02000	K04570	1
ko03000	K12358	1
ko04131	K25768	1
ko04131	K25769	1
09162 Cancer: specific types	05212 Pancreatic cancer	1
05212 Pancreatic cancer	K08732	1
04014 Ras signaling pathway	K17635	1
04014 Ras signaling pathway	K17636	1
ko04031	K07834	1
ko04031	K07835	1
ko04131	K17637	1
ko04131	K05410	1
ko03000	K09254	1
ko04131	K08773	1
09151 Immune system	04670 Leukocyte transendothelial migration	1
04670 Leukocyte transendothelial migration	K05702	1
04014 Ras signaling pathway	K19613	1
ko03000	K21932	1
ko04121	K10632	1
ko01001	K14958	1
09132 Signal transduction	04015 Rap1 signaling pathway	1
04015 Rap1 signaling pathway	K08019	1
ko04131	K17638	1
ko04031	K07887	1
ko04031	K07888	1
ko04031	K07889	1
ko04031	K07941	1
ko03037	K17697	1
ko04030	K03914	1
ko04030	K04236	1
ko04030	K04270	1
ko04030	K04172	1
ko04030	K04289	1
ko04030	K04291	1
ko04030	K04294	1
ko04030	K04275	1
ko04030	K08390	1
ko04030	K04266	1
ko04030	K04267	1
ko04031	K04632	1
09156 Nervous system	04720 Long-term potentiation	1
04720 Long-term potentiation	K08014	1
ko04131	K04351	1
ko04031	K04634	1
09162 Cancer: specific types	05211 Renal cell carcinoma	1
05211 Renal cell carcinoma	K06277	1
05100 Bacterial invasion of epithelial cells	K05726	1
ko04090	K05689	1
04934 Cushing syndrome	K02105	1
05165 Human papillomavirus infection	K05631	1
04151 PI3K-Akt signaling pathway	K05629	1
04015 Rap1 signaling pathway	K06112	1
04530 Tight junction	K08020	1
05135 Yersinia infection	K17698	1
05135 Yersinia infection	K07361	1
04015 Rap1 signaling pathway	K17699	1
ko01001	K06070	1
ko04030	K04145	1
ko04030	K04277	1
ko04031	K04630	1
ko04031	K04534	1
04015 Rap1 signaling pathway	K17700	1
04015 Rap1 signaling pathway	K17701	1
04670 Leukocyte transendothelial migration	K08013	1
04015 Rap1 signaling pathway	K17702	1
04015 Rap1 signaling pathway	K17703	1
ko03000	K04680	1
ko00536	K16857	1
09151 Immune system	04611 Platelet activation	1
04611 Platelet activation	K17704	1
ko04147	K06271	1
ko04090	K06476	1
ko04147	K06274	1
04360 Axon guidance	K05746	1
04361 Axon regeneration	K23487	1
ko04147	K05692	1
ko04131	K12490	1
09144 Cellular community - eukaryotes	04520 Adherens junction	1
04520 Adherens junction	K06082	1
05417 Lipid and atherosclerosis	K05730	1
ko01009	K04237	1
ko03036	K06093	1
ko01001	K18952	1
ko01001	K06069	1
04670 Leukocyte transendothelial migration	K05690	1
04212 Longevity regulating pathway - worm	K17705	1
04015 Rap1 signaling pathway	K17706	1
ko04090	K05718	1
ko00536	K06461	1
ko04090	K06464	1
ko04090	K05719	1
04310 Wnt signaling pathway	K00181	1
ko00536	K03209	1
ko00536	K00182	1
ko00536	K00312	1
ko00536	K00408	1
ko00536	K00444	1
ko00536	K00445	1
ko00536	K00572	1
ko00536	K00714	1
ko00536	K01064	1
ko00536	K01357	1
ko00536	K01384	1
ko00536	K01558	1
04310 Wnt signaling pathway	K01645	1
04310 Wnt signaling pathway	K19882	1
04310 Wnt signaling pathway	K01691	1
09152 Endocrine system	04928 Parathyroid hormone synthesis, secretion and action	1
04928 Parathyroid hormone synthesis, secretion and action	K16834	1
05022 Pathways of neurodegeneration - multiple diseases	K02165	1
ko01002	K19614	1
04310 Wnt signaling pathway	K02166	1
04310 Wnt signaling pathway	K02176	1
04310 Wnt signaling pathway	K25481	1
04310 Wnt signaling pathway	K02185	1
ko01002	K02222	1
ko00537	K02306	1
04310 Wnt signaling pathway	K19471	1
04310 Wnt signaling pathway	K23097	1
04310 Wnt signaling pathway	K23098	1
04310 Wnt signaling pathway	K23099	1
ko04030	K04309	1
ko04030	K04308	1
ko04030	K08399	1
ko04121	K15694	1
ko04121	K16273	1
ko04030	K02432	1
ko04030	K02235	1
ko04030	K02329	1
ko04090	K02354	1
ko04030	K02375	1
ko04030	K02376	1
ko04090	K02842	1
ko04030	K04690	1
ko04131	K03068	1
09132 Signal transduction	04350 TGF-beta signaling pathway	1
04350 TGF-beta signaling pathway	K10162	1
04310 Wnt signaling pathway	K25812	1
ko03036	K08960	1
04310 Wnt signaling pathway	K25811	1
04934 Cushing syndrome	K02353	1
05022 Pathways of neurodegeneration - multiple diseases	K03069	1
05022 Pathways of neurodegeneration - multiple diseases	K03096	1
ko04990	K03213	1
ko03000	K03344	1
ko01009	K02157	1
ko03036	K04385	1
ko04812	K02085	1
ko01001	K08957	1
ko03000	K02620	1
ko03000	K04490	1
ko03000	K04491	1
ko03000	K04492	1
04310 Wnt signaling pathway	K04493	1
ko03037	K23402	1
ko03036	K04494	1
ko03000	K04495	1
ko04131	K04496	1
04310 Wnt signaling pathway	K23491	1
ko03037	K04499	1
04933 AGE-RAGE signaling pathway in diabetic complications	K04501	1
04933 AGE-RAGE signaling pathway in diabetic complications	K23605	1
ko03000	K04502	1
01522 Endocrine resistance	K04503	1
05165 Human papillomavirus infection	K10151	1
05165 Human papillomavirus infection	K10152	1
ko04131	K22471	1
ko03310	K04504	1
ko01002	K01397	1
ko01002	K04505	1
04310 Wnt signaling pathway	K04507	1
ko00537	K08110	1
ko01001	K05122	1
ko01001	K05123	1
ko01001	K05128	1
04310 Wnt signaling pathway	K04510	1
04310 Wnt signaling pathway	K04511	1
ko03037	K19626	1
ko04147	K04512	1
ko03036	K17388	1
ko03000	K17332	1
ko03000	K17334	1
01522 Endocrine resistance	K06051	1
ko04090	K06052	1
01522 Endocrine resistance	K21635	1
01522 Endocrine resistance	K02599	1
01522 Endocrine resistance	K20994	1
01522 Endocrine resistance	K20995	1
01522 Endocrine resistance	K20996	1
ko03000	K06053	1
ko03000	K06055	1
ko03000	K09091	1
09161 Cancer: overview	05202 Transcriptional misregulation in cancer	1
05202 Transcriptional misregulation in cancer	K06056	1
ko04131	K06057	1
ko04121	K06058	1
ko04090	K06059	1
ko01002	K04522	1
09164 Neurodegenerative disease	05010 Alzheimer disease	1
05010 Alzheimer disease	K06170	1
05010 Alzheimer disease	K06171	1
05010 Alzheimer disease	K06172	1
05165 Human papillomavirus infection	K06061	1
09132 Signal transduction	04330 Notch signaling pathway	1
04330 Notch signaling pathway	K06064	1
09172 Infectious disease: viral	05169 Epstein-Barr virus infection	1
05169 Epstein-Barr virus infection	K06065	1
05169 Epstein-Barr virus infection	K06066	1
ko03036	K06067	1
05022 Pathways of neurodegeneration - multiple diseases	K23616	1
09162 Cancer: specific types	05217 Basal cell carcinoma	1
05217 Basal cell carcinoma	K06225	1
05217 Basal cell carcinoma	K11101	1
ko04030	K06226	1
ko04030	K08439	1
ko01001	K08958	1
ko03036	K08959	1
ko03000	K16797	1
ko03000	K16798	1
ko03000	K06230	1
ko03037	K06229	1
ko04812	K18806	1
05217 Basal cell carcinoma	K06231	1
09132 Signal transduction	04341 Hedgehog signaling pathway - fly	1
04341 Hedgehog signaling pathway - fly	K24678	1
09132 Signal transduction	04340 Hedgehog signaling pathway	1
04340 Hedgehog signaling pathway	K24679	1
ko00536	K11988	1
ko01002	K11989	1
ko01002	K11990	1
ko04990	K24680	1
04340 Hedgehog signaling pathway	K24706	1
04360 Axon guidance	K20020	1
04340 Hedgehog signaling pathway	K20033	1
04340 Hedgehog signaling pathway	K06232	1
ko04131	K06233	1
04340 Hedgehog signaling pathway	K23663	1
ko04990	K23664	1
ko04147	K00910	1
ko03037	K19605	1
ko03037	K19608	1
ko03037	K23852	1
ko03037	K24677	1
ko04812	K10394	1
ko04121	K10523	1
04341 Hedgehog signaling pathway - fly	K06227	1
ko03037	K06228	1
ko03000	K16799	1
ko03000	K09319	1
ko00536	K06224	1
04341 Hedgehog signaling pathway - fly	K20244	1
04341 Hedgehog signaling pathway - fly	K20245	1
ko01001	K08291	1
04350 TGF-beta signaling pathway	K04657	1
04350 TGF-beta signaling pathway	K04658	1
04350 TGF-beta signaling pathway	K19558	1
04350 TGF-beta signaling pathway	K23318	1
09183 Protein families: signaling and cellular processes	ko00535	1
ko00535	K04660	1
ko00535	K08121	1
ko04052	K04668	1
ko01002	K04661	1
ko00536	K21283	1
ko04052	K16620	1
ko04052	K22687	1
ko04052	K04663	1
ko00536	K16621	1
ko04052	K16622	1
ko04052	K04664	1
ko04052	K20012	1
ko04052	K20013	1
ko04052	K04665	1
ko04990	K23377	1
ko00536	K06825	1
ko04990	K19559	1
ko04052	K04667	1
ko04052	K22688	1
ko04052	K22689	1
ko04052	K04666	1
04360 Axon guidance	K06766	1
04350 TGF-beta signaling pathway	K23100	1
ko04090	K04673	1
ko01001	K04675	1
ko01001	K04671	1
ko01001	K04670	1
04360 Axon guidance	K23096	1
04350 TGF-beta signaling pathway	K06847	1
ko01001	K04672	1
ko01001	K13567	1
ko01001	K13596	1
ko01001	K13568	1
05202 Transcriptional misregulation in cancer	K04676	1
09144 Cellular community - eukaryotes	04550 Signaling pathways regulating pluripotency of stem cells	1
04550 Signaling pathways regulating pluripotency of stem cells	K16790	1
04550 Signaling pathways regulating pluripotency of stem cells	K16791	1
04933 AGE-RAGE signaling pathway in diabetic complications	K04500	1
04350 TGF-beta signaling pathway	K04677	1
09132 Signal transduction	04390 Hippo signaling pathway	1
04390 Hippo signaling pathway	K19631	1
ko01009	K04679	1
04350 TGF-beta signaling pathway	K23106	1
ko03000	K17693	1
ko03000	K17694	1
ko03000	K17695	1
ko03000	K17696	1
ko03000	K04681	1
ko03000	K04682	1
ko03000	K04683	1
ko03029	K04684	1
ko03000	K19383	1
ko03000	K19553	1
04934 Cushing syndrome	K04685	1
ko03000	K04686	1
ko03036	K04514	1
04391 Hippo signaling pathway - fly	K16681	1
05165 Human papillomavirus infection	K06092	1
ko04990	K06091	1
04530 Tight junction	K16819	1
09132 Signal transduction	04392 Hippo signaling pathway - multiple species	1
04392 Hippo signaling pathway - multiple species	K16687	1
04392 Hippo signaling pathway - multiple species	K16820	1
ko03036	K16682	1
04530 Tight junction	K16684	1
04392 Hippo signaling pathway - multiple species	K16685	1
ko04990	K16821	1
ko04990	K16822	1
04214 Apoptosis - fly	K16686	1
04392 Hippo signaling pathway - multiple species	K09854	1
ko01001	K08791	1
04111 Cell cycle - yeast	K06685	1
ko01009	K16823	1
ko04131	K06094	1
05165 Human papillomavirus infection	K16175	1
ko03036	K12076	1
ko01009	K12075	1
ko01009	K21098	1
ko04131	K11828	1
04391 Hippo signaling pathway - fly	K24050	1
ko03000	K10148	1
01524 Platinum drug resistance	K10132	1
ko04131	K06827	1
ko03036	K08731	1
04390 Hippo signaling pathway	K16144	1
ko00536	K03982	1
ko04147	K16198	1
ko03000	K16796	1
ko03000	K05706	1
ko04812	K05691	1
04391 Hippo signaling pathway - fly	K16673	1
04391 Hippo signaling pathway - fly	K16674	1
09183 Protein families: signaling and cellular processes	ko04515	1
ko04515	K16507	1
ko04515	K16669	1
ko03000	K05628	1
04391 Hippo signaling pathway - fly	K16675	1
04391 Hippo signaling pathway - fly	K16676	1
04391 Hippo signaling pathway - fly	K16677	1
04392 Hippo signaling pathway - multiple species	K09851	1
ko03000	K10149	1
ko04812	K16680	1
04530 Tight junction	K06095	1
04392 Hippo signaling pathway - multiple species	K16683	1
ko03000	K16672	1
ko03000	K09236	1
ko03100	K16736	1
04391 Hippo signaling pathway - fly	K16688	1
ko03036	K06626	1
04630 JAK-STAT signaling pathway	K16689	1
04392 Hippo signaling pathway - multiple species	K20236	1
04113 Meiosis - yeast	K06683	1
04392 Hippo signaling pathway - multiple species	K20237	1
04111 Cell cycle - yeast	K06684	1
ko04990	K08273	1
ko04990	K05760	1
ko01002	K04399	1
04714 Thermogenesis	K07188	1
09130 Environmental Information Processing	09133 Signaling molecules and interaction	1
09133 Signaling molecules and interaction	04080 Neuroactive ligand-receptor interaction	1
04080 Neuroactive ligand-receptor interaction	K05225	1
04080 Neuroactive ligand-receptor interaction	K25355	1
ko04030	K04174	1
ko04040	K04958	1
ko04040	K04959	1
ko04040	K04960	1
ko04040	K04961	1
ko04990	K04962	1
ko04040	K04963	1
ko01001	K18050	1
ko02000	K05742	1
ko00536	K05849	1
ko01001	K00907	1
ko04812	K10351	1
ko04812	K12749	1
ko04812	K12750	1
ko04131	K21290	1
ko03000	K09203	1
05165 Human papillomavirus infection	K06250	1
ko04131	K08333	1
ko03029	K08334	1
ko04812	K10435	1
ko03029	K07198	1
04931 Insulin resistance	K07199	1
04931 Insulin resistance	K07200	1
04714 Thermogenesis	K08768	1
ko03029	K07202	1
ko02000	K08769	1
ko03029	K11831	1
ko03029	K11830	1
ko03000	K17845	1
ko04031	K04639	1
ko01001	K05869	1
ko03036	K11406	1
ko03000	K09261	1
ko04131	K09262	1
ko04147	K12313	1
ko04030	K04166	1
ko00536	K01343	1
ko00536	K05429	1
ko00536	K04736	1
ko00536	K05430	1
ko00536	K05428	1
ko04052	K05405	1
ko00536	K05431	1
ko04052	K05432	1
ko00536	K05443	1
ko04052	K05417	1
ko00536	K05406	1
ko00536	K05425	1
ko04052	K05435	1
ko04052	K05433	1
ko04052	K05492	1
ko04052	K05444	1
ko04052	K22667	1
ko04052	K05434	1
ko04052	K05445	1
ko04052	K05426	1
ko04052	K22668	1
ko04052	K05414	1
ko04052	K05415	1
ko04052	K05442	1
ko04052	K05441	1
ko04052	K05447	1
ko04052	K22669	1
ko04052	K05440	1
ko04052	K05418	1
ko04052	K05419	1
ko04052	K05436	1
ko04052	K05422	1
ko04052	K24382	1
ko00536	K05427	1
ko04052	K05420	1
ko04052	K05423	1
ko04052	K05437	1
ko04052	K05438	1
ko04052	K05424	1
ko04052	K06854	1
ko04052	K05439	1
ko04090	K05068	1
ko04090	K05069	1
ko04090	K05070	1
ko04090	K04737	1
ko04090	K05071	1
ko04090	K05067	1
ko04090	K05055	1
ko04090	K05072	1
ko04090	K05073	1
ko04090	K05134	1
ko04090	K05135	1
ko04050	K05056	1
ko04090	K05063	1
ko04050	K05064	1
ko04090	K05076	1
ko04090	K05077	1
ko04090	K05074	1
ko04050	K05136	1
ko04050	K05137	1
ko04090	K05075	1
ko04050	K05138	1
ko04050	K05139	1
ko04050	K05065	1
ko04050	K19598	1
ko04090	K05060	1
ko04050	K05130	1
ko04050	K05131	1
ko04090	K05132	1
ko04050	K05133	1
ko04050	K05140	1
ko04050	K05057	1
ko04090	K05058	1
ko04050	K05078	1
ko00537	K05059	1
ko04090	K05066	1
ko04090	K04738	1
ko04090	K05061	1
ko04050	K05079	1
ko04050	K05080	1
ko04090	K05062	1
ko04090	K05082	1
ko04050	K05081	1
04630 JAK-STAT signaling pathway	K19599	1
ko01001	K11217	1
ko01001	K04447	1
ko01001	K11218	1
ko01001	K11219	1
ko03000	K11220	1
ko03000	K11221	1
ko03000	K04692	1
ko03000	K11222	1
ko03000	K11225	1
ko04121	K04701	1
ko04121	K04695	1
ko04121	K04697	1
ko04121	K04698	1
ko04121	K04699	1
05206 MicroRNAs in cancer	K02539	1
ko01001	K04702	1
ko04812	K05640	1
ko04131	K04705	1
ko01009	K18026	1
ko01009	K05697	1
ko03000	K04693	1
ko04990	K14365	1
ko03036	K05856	1
ko01001	K18052	1
ko04131	K06856	1
ko01001	K05855	1
ko04131	K05854	1
05340 Primary immunodeficiency	K07371	1
ko01001	K07370	1
09132 Signal transduction	04064 NF-kappa B signaling pathway	1
04064 NF-kappa B signaling pathway	K20912	1
09151 Immune system	04662 B cell receptor signaling pathway	1
04662 B cell receptor signaling pathway	K07367	1
04064 NF-kappa B signaling pathway	K20913	1
05152 Tuberculosis	K07368	1
ko01002	K07369	1
ko01001	K02861	1
ko04121	K09849	1
ko04052	K05480	1
ko04050	K05162	1
04064 NF-kappa B signaling pathway	K23324	1
ko04050	K05163	1
09183 Protein families: signaling and cellular processes	ko04054	1
ko04054	K12646	1
ko04121	K10652	1
ko04147	K05399	1
ko00536	K10160	1
04936 Alcoholic liver disease	K05400	1
04936 Alcoholic liver disease	K05403	1
05417 Lipid and atherosclerosis	K05409	1
04936 Alcoholic liver disease	K05842	1
ko04090	K03161	1
ko04090	K03160	1
04936 Alcoholic liver disease	K03174	1
ko04090	K05473	1
ko04090	K05147	1
ko04052	K05468	1
ko04052	K03157	1
ko04090	K05477	1
ko04050	K03159	1
04936 Alcoholic liver disease	K12793	1
ko04090	K05476	1
ko04090	K05151	1
09143 Cell growth and death	04115 p53 signaling pathway	1
04115 p53 signaling pathway	K10130	1
ko04131	K16072	1
ko04131	K04734	1
ko01002	K04724	1
09162 Cancer: specific types	05222 Small cell lung cancer	1
05222 Small cell lung cancer	K03172	1
09162 Cancer: specific types	05221 Acute myeloid leukemia	1
05221 Acute myeloid leukemia	K02162	1
ko00536	K10030	1
ko04121	K11859	1
ko04052	K12964	1
ko04052	K05505	1
ko04091	K06527	1
ko00536	K01348	1
ko00536	K16595	1
ko04052	K05512	1
ko04052	K16062	1
ko00536	K10031	1
ko04091	K06490	1
ko04131	K09558	1
ko03000	K10048	1
ko03029	K05870	1
ko03000	K09048	1
ko03000	K09047	1
ko01001	K08847	1
ko01001	K08849	1
04217 Necroptosis	K15637	1
ko04147	K17065	1
01524 Platinum drug resistance	K02373	1
ko01002	K04398	1
ko01002	K04400	1
ko01002	K04397	1
ko00536	K14624	1
ko00536	K12499	1
ko04052	K14625	1
ko04052	K05506	1
ko00536	K12671	1
ko04052	K05508	1
ko04090	K05173	1
ko03110	K09258	1
09132 Signal transduction	04668 TNF signaling pathway	1
04668 TNF signaling pathway	K17072	1
ko03000	K09028	1
ko01002	K01394	1
ko01002	K01403	1
ko01002	K07763	1
04933 AGE-RAGE signaling pathway in diabetic complications	K16366	1
ko04054	K10165	1
ko04091	K06494	1
ko04090	K05141	1
09143 Cell growth and death	04210 Apoptosis	1
04210 Apoptosis	K19901	1
ko03000	K09444	1
ko03012	K03259	1
ko03000	K08268	1
05211 Renal cell carcinoma	K09592	1
ko03000	K09097	1
ko04131	K21421	1
ko01002	K16451	1
ko04147	K14736	1
ko04090	K06503	1
05143 African trypanosomiasis	K12334	1
ko02000	K07299	1
ko01001	K12077	1
ko01001	K07298	1
ko04121	K11838	1
ko02000	K07191	1
04931 Insulin resistance	K16172	1
04931 Insulin resistance	K07187	1
09167 Endocrine and metabolic disease	04930 Type II diabetes mellitus	1
04930 Type II diabetes mellitus	K17445	1
04930 Type II diabetes mellitus	K17446	1
ko01001	K13302	1
ko01001	K13303	1
ko01001	K13304	1
ko03000	K07201	1
ko03000	K09408	1
ko03000	K17847	1
ko04030	K04603	1
ko03037	K15010	1
ko04131	K17848	1
ko03036	K02206	1
ko03036	K11434	1
ko03000	K09385	1
ko03036	K05868	1
ko03036	K21770	1
ko03036	K21771	1
04115 p53 signaling pathway	K10146	1
09143 Cell growth and death	04110 Cell cycle	1
04110 Cell cycle	K06623	1
ko03000	K16332	1
ko03036	K06631	1
ko03036	K08861	1
ko03400	K08862	1
ko03036	K08863	1
01521 EGFR tyrosine kinase inhibitor resistance	K16341	1
ko04090	K04721	1
ko03000	K15618	1
ko02000	K15464	1
ko03029	K08336	1
ko03029	K08341	1
ko04090	K04288	1
ko04030	K04293	1
ko04121	K10628	1
05340 Primary immunodeficiency	K10988	1
ko04121	K10305	1
09155 Excretory system	04961 Endocrine and other factor-regulated calcium reabsorption	1
04961 Endocrine and other factor-regulated calcium reabsorption	K05850	1
ko04030	K04129	1
ko04030	K04131	1
ko04030	K04133	1
ko04030	K04141	1
ko04030	K04142	1
ko04030	K04143	1
ko04030	K04144	1
ko04030	K05840	1
ko04030	K04150	1
ko04030	K04160	1
ko04030	K04161	1
ko04030	K04162	1
ko04031	K04633	1
ko02000	K05852	1
05415 Diabetic cardiomyopathy	K05853	1
09150 Organismal Systems	09153 Circulatory system	1
09153 Circulatory system	04260 Cardiac muscle contraction	1
04260 Cardiac muscle contraction	K23450	1
ko02000	K16059	1
ko02000	K18196	1
ko04040	K16056	1
ko04040	K16057	1
ko04040	K16058	1
ko04040	K04809	1
ko04040	K05215	1
ko04040	K05216	1
ko04040	K05217	1
ko04040	K05218	1
ko04040	K05219	1
ko04040	K05220	1
ko04040	K05221	1
ko04040	K05211	1
ko04040	K05212	1
04260 Cardiac muscle contraction	K23449	1
09132 Signal transduction	04020 Calcium signaling pathway	1
04020 Calcium signaling pathway	K23468	1
04260 Cardiac muscle contraction	K23445	1
04260 Cardiac muscle contraction	K00476	1
ko04030	K04322	1
ko04030	K04323	1
ko04030	K04130	1
ko04030	K04135	1
ko04030	K04136	1
ko04030	K04137	1
ko04030	K04197	1
ko04030	K04198	1
ko04030	K04604	1
ko04030	K04169	1
ko04030	K04149	1
ko04030	K04157	1
ko04030	K04248	1
ko04030	K04211	1
ko04030	K04229	1
ko04030	K04226	1
ko04030	K04227	1
ko04030	K04297	1
ko04030	K04279	1
ko04030	K04258	1
ko04030	K04260	1
ko04030	K04262	1
ko04030	K03915	1
ko04030	K03916	1
ko04030	K04222	1
ko04030	K04223	1
ko04030	K04224	1
ko04030	K04264	1
ko04030	K04282	1
ko04030	K04194	1
ko04030	K04195	1
ko04031	K04635	1
ko04031	K04636	1
ko04031	K04637	1
ko01002	K23441	1
ko04052	K05452	1
ko01001	K05101	1
ko04090	K05100	1
ko01001	K05126	1
ko04040	K16896	1
ko04040	K14077	1
ko04040	K04992	1
ko04040	K04993	1
ko04040	K04994	1
ko02000	K20858	1
ko04040	K05862	1
ko04040	K15040	1
ko04040	K15041	1
ko02000	K05863	1
ko03110	K09565	1
ko04812	K05865	1
ko04812	K12042	1
ko01001	K00871	1
04922 Glucagon signaling pathway	K07190	1
ko01001	K08794	1
ko01001	K05871	1
04070 Phosphatidylinositol signaling system	K13084	1
04138 Autophagy - yeast	K07756	1
04070 Phosphatidylinositol signaling system	K13024	1
05165 Human papillomavirus infection	K07206	1
ko01009	K07207	1
ko04031	K07208	1
ko04031	K07937	1
09163 Immune disease	05310 Asthma	1
05310 Asthma	K08089	1
ko02000	K08090	1
ko04147	K07983	1
ko04131	K05703	1
ko00536	K01313	1
ko01002	K09821	1
09155 Excretory system	04962 Vasopressin-regulated water reabsorption	1
04962 Vasopressin-regulated water reabsorption	K05242	1
ko04030	K04605	1
ko04030	K04606	1
ko04030	K04607	1
ko04030	K04608	1
ko04030	K04609	1
ko04030	K04610	1
ko04030	K04228	1
ko04030	K04273	1
ko04090	K04175	1
ko04090	K05050	1
ko04131	K18441	1
ko04147	K01528	1
ko04131	K23484	1
04071 Sphingolipid signaling pathway	K18953	1
ko04147	K01379	1
01524 Platinum drug resistance	K04726	1
ko04147	K03898	1
ko04030	K04265	1
ko04030	K04268	1
ko04030	K04213	1
ko04030	K04292	1
ko04030	K04290	1
ko04030	K04295	1
04080 Neuroactive ligand-receptor interaction	K05264	1
04934 Cushing syndrome	K05256	1
05320 Autoimmune thyroid disease	K08522	1
04917 Prolactin signaling pathway	K08521	1
04080 Neuroactive ligand-receptor interaction	K25483	1
04080 Neuroactive ligand-receptor interaction	K25484	1
05320 Autoimmune thyroid disease	K05251	1
04934 Cushing syndrome	K05228	1
04714 Thermogenesis	K05259	1
09152 Endocrine system	04911 Insulin secretion	1
04911 Insulin secretion	K05258	1
04913 Ovarian steroidogenesis	K05250	1
04713 Circadian entrainment	K05262	1
ko04030	K04259	1
ko04030	K04587	1
ko04030	K04590	1
ko04030	K04578	1
ko04030	K04579	1
ko04030	K04249	1
ko04030	K04200	1
ko04030	K04581	1
ko04030	K04580	1
ko04030	K08424	1
ko04030	K04247	1
09153 Circulatory system	04270 Vascular smooth muscle contraction	1
04270 Vascular smooth muscle contraction	K16367	1
04270 Vascular smooth muscle contraction	K05227	1
09154 Digestive system	04971 Gastric acid secretion	1
04971 Gastric acid secretion	K05237	1
05034 Alcoholism	K05232	1
09152 Endocrine system	04935 Growth hormone synthesis, secretion and action	1
04935 Growth hormone synthesis, secretion and action	K05254	1
09152 Endocrine system	04921 Oxytocin signaling pathway	1
04921 Oxytocin signaling pathway	K05243	1
ko04030	K04153	1
ko04030	K04615	1
ko04030	K04204	1
ko04030	K04217	1
ko04030	K04218	1
ko04030	K04221	1
ko04030	K08401	1
ko04030	K08402	1
ko04030	K04328	1
ko04030	K10042	1
ko04030	K04284	1
ko04040	K04955	1
ko04040	K04957	1
ko04040	K04948	1
ko04040	K04949	1
ko04040	K04950	1
ko04040	K04951	1
ko04040	K04952	1
ko04040	K04953	1
ko01009	K15494	1
ko03000	K18435	1
ko03310	K07294	1
ko01009	K06270	1
ko04147	K12755	1
ko04812	K12044	1
ko04040	K05213	1
ko04040	K05214	1
ko04040	K05197	1
ko04040	K05198	1
ko04040	K05199	1
ko04040	K05200	1
ko04147	K01539	1
ko04090	K01540	1
ko04147	K01538	1
ko02000	K13360	1
ko04030	K04138	1
ko04030	K04139	1
ko04030	K04140	1
ko04040	K04969	1
ko03000	K09183	1
ko04812	K17751	1
04714 Thermogenesis	K12335	1
05418 Fluid shear stress and atherosclerosis	K12336	1
ko01001	K07376	1
ko01001	K19477	1
ko04040	K04936	1
ko04040	K05274	1
ko04040	K04937	1
ko04040	K04938	1
ko04040	K04939	1
