#parent	child	edge_length
#parent	child'NA'
ko03000	K13637	0.5
ko03000	K13638	0.5
ko03000	K13639	0.5
ko03000	K13640	0.5
ko03000	K13641	0.5
ko03000	K13642	0.5
ko03000	K13643	0.5
00440 Phosphonate and phosphinate metabolism	K13644	0.5
00310 Lysine degradation	K13645	0.5
ko01003	K13646	0.5
00310 Lysine degradation	K13647	0.5
ko01003	K13648	0.5
ko00537	K13649	0.5
ko02048	K13650	0.5
ko02048	K13651	0.5
ko03000	K13652	0.5
ko03000	K13653	0.5
ko03000	K13654	0.5
ko02048	K13655	0.5
ko01003	K13656	0.5
ko01003	K13657	0.5
ko01003	K13658	0.5
ko01003	K13659	0.5
ko01003	K13660	0.5
99992 Structural proteins	K13661	0.5
99992 Structural proteins	K13662	0.5
00543 Exopolysaccharide biosynthesis	K13663	0.5
00543 Exopolysaccharide biosynthesis	K13664	0.5
00543 Exopolysaccharide biosynthesis	K13665	0.5
ko01003	K13666	0.5
ko01003	K13667	0.5
ko01003	K13668	0.5
ko01003	K13669	0.5
99980 Enzymes with EC numbers	K13670	0.5
ko01003	K13671	0.5
ko01003	K13672	0.5
ko01003	K13673	0.5
ko01003	K13674	0.5
ko01003	K13675	0.5
ko01003	K13676	0.5
ko01003	K13677	0.5
ko01003	K13678	0.5
ko01003	K13679	0.5
ko01003	K13680	0.5
ko01003	K13681	0.5
ko01003	K13682	0.5
ko01003	K13683	0.5
ko01003	K13684	0.5
ko01003	K13686	0.5
ko01003	K13687	0.5
ko01003	K13688	0.5
ko01003	K13689	0.5
ko01003	K13690	0.5
ko01003	K13691	0.5
ko01003	K13692	0.5
ko01003	K13693	0.5
ko01011	K13694	0.5
ko01002	K13695	0.5
99996 General function prediction only	K13696	0.5
ko03037	K13697	0.5
ko01002	K13698	0.5
ko01004	K13699	0.5
ko01002	K13700	0.5
ko01002	K13701	0.5
ko01002	K13702	0.5
ko01002	K13703	0.5
ko04147	K13704	0.7925112716146983
ko01002	K13705	0.5
ko01002	K13706	0.5
99996 General function prediction only	K13707	0.5
ko04131	K13708	0.5
ko04131	K13709	0.5
ko04131	K13710	0.5
ko04131	K13711	0.5
04144 Endocytosis	K13712	0.5
00230 Purine metabolism	K13713	0.5
00511 Other glycan degradation	K13714	0.5
ko01002	K13715	0.5
ko01002	K13716	0.5
ko04121	K13717	0.5
ko01002	K13718	0.5
ko01002	K13719	0.5
ko01002	K13720	0.5
ko01002	K13721	0.5
ko01002	K13722	0.5
ko01002	K13723	0.5
ko01002	K13724	0.5
ko01002	K13725	0.5
ko01002	K13726	0.5
99980 Enzymes with EC numbers	K13727	0.5
ko03036	K13728	0.5
05142 Chagas disease	K13729	0.5
05100 Bacterial invasion of epithelial cells	K13730	0.5
05100 Bacterial invasion of epithelial cells	K13731	0.5
05100 Bacterial invasion of epithelial cells	K13732	0.5
05100 Bacterial invasion of epithelial cells	K13733	0.5
05100 Bacterial invasion of epithelial cells	K13734	0.5
05100 Bacterial invasion of epithelial cells	K13735	0.5
ko04131	K13736	0.5
ko04812	K13737	0.5
ko04147	K13738	0.7925112716146983
05100 Bacterial invasion of epithelial cells	K13739	0.5
05100 Bacterial invasion of epithelial cells	K13740	0.5
05100 Bacterial invasion of epithelial cells	K13741	0.5
05100 Bacterial invasion of epithelial cells	K13742	0.5
05100 Bacterial invasion of epithelial cells	K13743	0.5
ko04131	K13744	0.5
00260 Glycine, serine and threonine metabolism	K13745	0.5
00330 Arginine and proline metabolism	K13746	0.5
00330 Arginine and proline metabolism	K13747	0.5
ko01003	K13748	0.5
ko02000	K13749	0.5
ko02000	K13750	0.5
ko02000	K13751	0.5
ko02000	K13752	0.5
ko02000	K13753	0.5
ko02000	K13754	0.5
05032 Morphine addiction	K13755	0.1671307339386845
04744 Phototransduction	K13756	0.5
00230 Purine metabolism	K13757	0.5
ko04131	K13758	0.5
04744 Phototransduction	K13759	0.5
00230 Purine metabolism	K13760	0.5
00230 Purine metabolism	K13761	0.5
04022 cGMP-PKG signaling pathway	K13762	0.25
00230 Purine metabolism	K13763	0.5
ko04990	K13764	0.5
ko03037	K13765	0.5
00280 Valine, leucine and isoleucine degradation	K13766	0.5
00362 Benzoate degradation	K13767	0.5
04971 Gastric acid secretion	K13768	0.5
ko00536	K13769	0.5
ko03000	K13770	0.5
ko03000	K13771	0.5
ko03000	K13772	0.5
04115 p53 signaling pathway	K13773	0.5
00281 Geraniol degradation	K13774	0.5
00281 Geraniol degradation	K13775	0.5
ko01004	K13776	0.5
00281 Geraniol degradation	K13777	0.5
00281 Geraniol degradation	K13778	0.5
00281 Geraniol degradation	K13779	0.5
ko02000	K13780	0.5
ko02000	K13781	0.5
ko02000	K13782	0.5
ko02000	K13783	0.5
99998 Others	K13784	0.5
ko04812	K13785	0.5
00860 Porphyrin metabolism	K13786	0.5
ko01006	K13787	0.5
00430 Taurine and hypotaurine metabolism	K13788	0.5
ko01006	K13789	0.5
05131 Shigellosis	K13790	0.5
05131 Shigellosis	K13791	0.5
05131 Shigellosis	K13792	0.5
05131 Shigellosis	K13793	0.5
ko03000	K13794	0.5
99982 Energy metabolism	K13795	0.5
99982 Energy metabolism	K13796	0.5
ko03400	K13797	0.5
ko03021	K13798	0.5
00770 Pantothenate and CoA biosynthesis	K13799	0.5
00983 Drug metabolism - other enzymes	K13800	0.5
99995 Signaling proteins	K13801	0.5
ko04030	K13802	0.5
ko04040	K13803	0.5
04745 Phototransduction - fly	K13804	0.5
04745 Phototransduction - fly	K13805	0.5
04745 Phototransduction - fly	K13806	0.5
ko01009	K13807	0.5
99995 Signaling proteins	K13808	0.5
00240 Pyrimidine metabolism	K13809	0.5
00520 Amino sugar and nucleotide sugar metabolism	K13810	0.5
00261 Monobactam biosynthesis	K13811	0.5
00680 Methane metabolism	K13812	0.5
ko04147	K13813	0.7925112716146983
ko04131	K13814	0.5
ko02022	K13815	0.5
02024 Quorum sensing	K13816	0.5
00790 Folate biosynthesis	K13818	0.5
99982 Energy metabolism	K13819	0.5
ko02035	K13820	0.5
ko03000	K13821	0.5
ko04147	K13822	0.7925112716146983
ko04131	K13823	0.5
99994 Others	K13824	0.5
99994 Others	K13825	0.5
99994 Others	K13826	0.5
99994 Others	K13827	0.5
99994 Others	K13828	0.5
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K13829	0.5
00999 Biosynthesis of various plant secondary metabolites	K13830	0.20667159412220693
00680 Methane metabolism	K13831	0.5
00999 Biosynthesis of various plant secondary metabolites	K13832	0.5
05144 Malaria	K13833	0.5
05144 Malaria	K13834	0.5
05144 Malaria	K13835	0.5
ko00536	K13836	0.5
05144 Malaria	K13837	0.5
ko00537	K13838	0.5
ko00537	K13839	0.5
05144 Malaria	K13840	0.5
05144 Malaria	K13841	0.5
05144 Malaria	K13842	0.5
05144 Malaria	K13843	0.5
05144 Malaria	K13844	0.5
05145 Toxoplasmosis	K13845	0.5
05144 Malaria	K13846	0.5
05144 Malaria	K13847	0.5
05144 Malaria	K13848	0.5
05144 Malaria	K13849	0.5
05144 Malaria	K13850	0.5
05144 Malaria	K13851	0.5
05144 Malaria	K13852	0.5
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K13853	0.5
ko02000	K13854	0.5
ko02000	K13855	0.5
ko02000	K13856	0.5
ko04147	K13857	0.7925112716146983
ko03037	K13858	0.5
ko02000	K13859	0.5
ko02000	K13860	0.5
ko02000	K13861	0.5
ko02000	K13862	0.5
ko02000	K13863	0.5
ko02000	K13864	0.5
ko02000	K13865	0.5
ko02000	K13866	0.5
ko02000	K13867	0.5
ko02000	K13868	0.5
ko02000	K13869	0.5
ko02000	K13870	0.5
ko02000	K13871	0.5
ko02000	K13872	0.5
00053 Ascorbate and aldarate metabolism	K13873	0.5
00053 Ascorbate and aldarate metabolism	K13874	0.5
00053 Ascorbate and aldarate metabolism	K13875	0.5
00053 Ascorbate and aldarate metabolism	K13876	0.5
00470 D-Amino acid metabolism	K13877	0.5
ko02000	K13878	0.5
ko02000	K13879	0.5
ko02000	K13880	0.5
ko02000	K13881	0.5
ko04147	K13882	0.7925112716146983
ko04131	K13883	0.5
ko04131	K13884	0.5
ko04147	K13885	0.7925112716146983
ko04812	K13886	0.5
ko04812	K13887	0.5
ko02000	K13888	0.5
ko02000	K13889	0.5
ko02000	K13890	0.5
ko02000	K13891	0.5
ko02000	K13892	0.5
ko02000	K13893	0.5
ko02000	K13894	0.5
ko02000	K13895	0.5
ko02000	K13896	0.5
ko01002	K13897	0.5
ko01002	K13898	0.5
ko04147	K13899	0.7925112716146983
ko01002	K13900	0.5
ko01002	K13901	0.5
ko01002	K13902	0.5
ko01002	K13903	0.5
ko01002	K13904	0.5
ko01002	K13905	0.5
ko01002	K13906	0.5
ko04147	K13907	0.7925112716146983
ko04131	K13908	0.5
ko04131	K13909	0.5
04970 Salivary secretion	K13910	0.5
04970 Salivary secretion	K13911	0.5
04970 Salivary secretion	K13912	0.5
04970 Salivary secretion	K13913	0.5
04970 Salivary secretion	K13914	0.5
ko04147	K13915	0.7925112716146983
05152 Tuberculosis	K13916	0.5
ko03019	K13917	0.5
99996 General function prediction only	K13918	0.5
00640 Propanoate metabolism	K13919	0.5
00640 Propanoate metabolism	K13920	0.5
00640 Propanoate metabolism	K13921	0.5
00640 Propanoate metabolism	K13922	0.5
00640 Propanoate metabolism	K13923	0.5
ko02035	K13924	0.23364497297470488
05100 Bacterial invasion of epithelial cells	K13925	0.5
99974 Translation	K13926	0.5
02020 Two-component system	K13927	0.5
ko03000	K13928	0.5
ko02000	K13929	0.5
99980 Enzymes with EC numbers	K13930	0.5
ko02000	K13931	0.5
99980 Enzymes with EC numbers	K13932	0.5
99980 Enzymes with EC numbers	K13933	0.5
99980 Enzymes with EC numbers	K13934	0.5
99980 Enzymes with EC numbers	K13935	0.5
ko02000	K13936	0.5
00030 Pentose phosphate pathway	K13937	0.5
00670 One carbon pool by folate	K13938	0.5
00790 Folate biosynthesis	K13939	0.5
00790 Folate biosynthesis	K13940	0.5
00790 Folate biosynthesis	K13941	0.5
00680 Methane metabolism	K13942	0.5
ko03000	K13943	0.5
ko03000	K13944	0.5
ko03000	K13945	0.5
04075 Plant hormone signal transduction	K13946	0.5
ko02000	K13947	0.5
00590 Arachidonic acid metabolism	K13948	0.5
00590 Arachidonic acid metabolism	K13949	0.5
00790 Folate biosynthesis	K13950	0.5
04936 Alcoholic liver disease	K13951	0.8247812476790835
04936 Alcoholic liver disease	K13952	0.8247812476790835
00982 Drug metabolism - cytochrome P450	K13953	0.47928723370971094
00626 Naphthalene degradation	K13954	0.5
99982 Energy metabolism	K13955	0.5
ko04121	K13956	0.5
ko04121	K13957	0.5
ko04121	K13958	0.5
ko04121	K13959	0.5
ko03400	K13960	0.5
ko02000	K13961	0.5
ko02000	K13962	0.5
ko01002	K13963	0.5
ko01002	K13964	0.5
ko01002	K13965	0.5
ko01002	K13966	0.5
00520 Amino sugar and nucleotide sugar metabolism	K13967	0.5
05146 Amoebiasis	K13968	0.5
05146 Amoebiasis	K13969	0.5
05146 Amoebiasis	K13970	0.5
05146 Amoebiasis	K13971	0.5
05146 Amoebiasis	K13972	0.5
05146 Amoebiasis	K13973	0.5
05146 Amoebiasis	K13974	0.5
05146 Amoebiasis	K13975	0.5
05146 Amoebiasis	K13976	0.5
05146 Amoebiasis	K13977	0.5
05146 Amoebiasis	K13978	0.5
00561 Glycerolipid metabolism	K13979	0.5
04936 Alcoholic liver disease	K13980	0.8247812476790835
99980 Enzymes with EC numbers	K13981	0.5
ko03036	K13982	0.5
ko03036	K13983	0.5
ko04131	K13984	0.5
04723 Retrograde endocannabinoid signaling	K13985	0.25
ko01001	K13986	0.5
00230 Purine metabolism	K13987	0.5
00230 Purine metabolism	K13988	0.5
04141 Protein processing in endoplasmic reticulum	K13989	0.5
ko04147	K13990	0.7925112716146983
ko00194	K13991	0.5
ko00194	K13992	0.5
ko03110	K13993	0.5
ko00194	K13994	0.5
00760 Nicotinate and nicotinamide metabolism	K13995	0.5
ko03110	K13996	0.5
09113 Global maps only	K13997	0.16666666666666666
00670 One carbon pool by folate	K13998	0.5
04141 Protein processing in endoplasmic reticulum	K13999	0.5
04141 Protein processing in endoplasmic reticulum	K14000	0.5
ko03029	K14001	0.5
04141 Protein processing in endoplasmic reticulum	K14002	0.5
ko04131	K14003	0.5
ko04131	K14004	0.5
ko02044	K14005	0.5
ko04131	K14006	0.5
ko04131	K14007	0.5
04141 Protein processing in endoplasmic reticulum	K14008	0.5
05165 Human papillomavirus infection	K14009	0.5
04141 Protein processing in endoplasmic reticulum	K14010	0.5
04141 Protein processing in endoplasmic reticulum	K14011	0.5
ko04131	K14012	0.5
04141 Protein processing in endoplasmic reticulum	K14013	0.5
04141 Protein processing in endoplasmic reticulum	K14014	0.5
ko03009	K14015	0.5
ko03009	K14016	0.5
ko03019	K14017	0.5
04141 Protein processing in endoplasmic reticulum	K14018	0.5
ko01009	K14019	0.5
04141 Protein processing in endoplasmic reticulum	K14020	0.5
ko02000	K14021	0.5
04141 Protein processing in endoplasmic reticulum	K14022	0.5
04141 Protein processing in endoplasmic reticulum	K14023	0.5
04141 Protein processing in endoplasmic reticulum	K14024	0.5
04141 Protein processing in endoplasmic reticulum	K14025	0.5
04141 Protein processing in endoplasmic reticulum	K14026	0.5
04141 Protein processing in endoplasmic reticulum	K14027	0.5
00625 Chloroalkane and chloroalkene degradation	K14028	0.5
00625 Chloroalkane and chloroalkene degradation	K14029	0.5
ko03310	K14030	0.5
ko03310	K14031	0.5
ko03310	K14032	0.5
ko03310	K14033	0.5
ko03310	K14034	0.5
ko03310	K14035	0.5
00904 Diterpenoid biosynthesis	K14036	0.5
00904 Diterpenoid biosynthesis	K14037	0.5
00904 Diterpenoid biosynthesis	K14038	0.5
00904 Diterpenoid biosynthesis	K14039	0.5
ko00199	K14040	0.5
00904 Diterpenoid biosynthesis	K14041	0.5
00904 Diterpenoid biosynthesis	K14042	0.5
00904 Diterpenoid biosynthesis	K14043	0.5
00904 Diterpenoid biosynthesis	K14044	0.5
00904 Diterpenoid biosynthesis	K14045	0.5
00904 Diterpenoid biosynthesis	K14046	0.5
00904 Diterpenoid biosynthesis	K14047	0.5
05120 Epithelial cell signaling in Helicobacter pylori infection	K14048	0.5
ko04131	K14050	0.5
02026 Biofilm formation - Escherichia coli	K14051	0.5
ko02000	K14052	0.5
ko02000	K14053	0.5
99985 Amino acid metabolism	K14054	0.5
99995 Signaling proteins	K14055	0.5
ko03000	K14056	0.5
ko03000	K14057	0.5
ko03016	K14058	0.5
99976 Replication and repair	K14059	0.5
99976 Replication and repair	K14060	0.5
99995 Signaling proteins	K14061	0.5
ko02000	K14062	0.5
ko03000	K14063	0.5
99995 Signaling proteins	K14064	0.5
99995 Signaling proteins	K14065	0.5
ko01006	K14066	0.5
00680 Methane metabolism	K14067	0.5
99980 Enzymes with EC numbers	K14068	0.5
99980 Enzymes with EC numbers	K14069	0.5
99980 Enzymes with EC numbers	K14070	0.5
ko04030	K14071	0.5
ko04030	K14072	0.5
04977 Vitamin digestion and absorption	K14073	0.5
04975 Fat digestion and absorption	K14074	0.5
04975 Fat digestion and absorption	K14075	0.5
00561 Glycerolipid metabolism	K14076	0.5
ko04040	K14077	0.5
ko02000	K14078	0.5
ko03019	K14079	0.5
00680 Methane metabolism	K14080	0.5
00680 Methane metabolism	K14081	0.5
00680 Methane metabolism	K14082	0.5
00680 Methane metabolism	K14083	0.5
00680 Methane metabolism	K14084	0.5
04936 Alcoholic liver disease	K14085	0.8247812476790835
99982 Energy metabolism	K14086	0.5
99982 Energy metabolism	K14087	0.5
99982 Energy metabolism	K14088	0.5
99982 Energy metabolism	K14089	0.5
99982 Energy metabolism	K14090	0.5
99982 Energy metabolism	K14091	0.5
99982 Energy metabolism	K14092	0.5
99982 Energy metabolism	K14093	0.5
99982 Energy metabolism	K14094	0.5
99982 Energy metabolism	K14095	0.5
99982 Energy metabolism	K14096	0.5
99982 Energy metabolism	K14097	0.5
99982 Energy metabolism	K14098	0.5
99982 Energy metabolism	K14099	0.5
99982 Energy metabolism	K14100	0.5
99982 Energy metabolism	K14101	0.5
99982 Energy metabolism	K14102	0.5
99982 Energy metabolism	K14103	0.5
99982 Energy metabolism	K14104	0.5
99982 Energy metabolism	K14105	0.5
99982 Energy metabolism	K14106	0.5
99982 Energy metabolism	K14107	0.5
99982 Energy metabolism	K14108	0.5
99982 Energy metabolism	K14109	0.5
99982 Energy metabolism	K14110	0.5
99982 Energy metabolism	K14111	0.5
99982 Energy metabolism	K14112	0.5
99982 Energy metabolism	K14113	0.5
99982 Energy metabolism	K14114	0.5
99982 Energy metabolism	K14115	0.5
99982 Energy metabolism	K14116	0.5
99982 Energy metabolism	K14117	0.5
99982 Energy metabolism	K14118	0.5
99982 Energy metabolism	K14119	0.5
99982 Energy metabolism	K14120	0.5
99982 Energy metabolism	K14121	0.5
99982 Energy metabolism	K14122	0.5
99982 Energy metabolism	K14123	0.5
99982 Energy metabolism	K14124	0.5
99982 Energy metabolism	K14125	0.5
00680 Methane metabolism	K14126	0.5
00680 Methane metabolism	K14127	0.5
00680 Methane metabolism	K14128	0.5
ko01006	K14129	0.5
ko01006	K14130	0.5
ko01006	K14131	0.5
ko01006	K14132	0.5
ko01006	K14133	0.5
ko01006	K14134	0.5
ko01006	K14135	0.5
ko01006	K14136	0.5
ko01006	K14137	0.5
00720 Carbon fixation pathways in prokaryotes	K14138	0.5
05145 Toxoplasmosis	K14139	0.5
05145 Toxoplasmosis	K14140	0.5
05145 Toxoplasmosis	K14141	0.5
ko04054	K14142	0.5
ko00537	K14143	0.5
05145 Toxoplasmosis	K14144	0.5
05145 Toxoplasmosis	K14145	0.5
05145 Toxoplasmosis	K14146	0.5
05145 Toxoplasmosis	K14147	0.5
05145 Toxoplasmosis	K14148	0.5
05145 Toxoplasmosis	K14149	0.5
05145 Toxoplasmosis	K14150	0.5
05145 Toxoplasmosis	K14151	0.5
00340 Histidine metabolism	K14152	0.5
00730 Thiamine metabolism	K14153	0.17881489886946622
00730 Thiamine metabolism	K14154	0.5
ko01007	K14155	0.5
05231 Choline metabolism in cancer	K14156	0.5
00310 Lysine degradation	K14157	0.5
ko04147	K14158	0.7925112716146983
ko03400	K14159	0.5
ko03400	K14160	0.5
ko03400	K14161	0.5
ko03400	K14162	0.5
ko03016	K14163	0.5
ko03016	K14164	0.5
ko01009	K14165	0.5
ko02000	K14166	0.5
ko01009	K14167	0.5
ko03016	K14168	0.5
ko03016	K14169	0.5
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K14170	0.5
04122 Sulfur relay system	K14171	0.5
ko00194	K14172	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14173	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14174	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14175	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14176	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14177	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14178	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14179	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14180	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14181	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14182	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14183	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14184	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14185	0.5
00909 Sesquiterpenoid and triterpenoid biosynthesis	K14186	0.5
00401 Novobiocin biosynthesis	K14187	0.5
ko01504	K14188	0.5
99980 Enzymes with EC numbers	K14189	0.5
00053 Ascorbate and aldarate metabolism	K14190	0.5
ko03009	K14191	0.5
05150 Staphylococcus aureus infection	K14192	0.5
ko02000	K14193	0.5
05150 Staphylococcus aureus infection	K14194	0.5
05150 Staphylococcus aureus infection	K14195	0.5
05150 Staphylococcus aureus infection	K14196	0.5
05150 Staphylococcus aureus infection	K14197	0.5
01503 Cationic antimicrobial peptide (CAMP) resistance	K14198	0.5
05150 Staphylococcus aureus infection	K14199	0.5
05150 Staphylococcus aureus infection	K14200	0.5
05150 Staphylococcus aureus infection	K14201	0.5
05150 Staphylococcus aureus infection	K14202	0.5
05150 Staphylococcus aureus infection	K14203	0.5
05150 Staphylococcus aureus infection	K14204	0.5
ko01504	K14205	0.5
ko02000	K14206	0.5
ko02000	K14207	0.5
ko00537	K14208	0.5
ko02000	K14209	0.5
ko04147	K14210	0.7925112716146983
04974 Protein digestion and absorption	K14211	0.5
ko01002	K14212	0.5
ko01002	K14213	0.5
ko03110	K14214	0.5
00900 Terpenoid backbone biosynthesis	K14215	0.5
05169 Epstein-Barr virus infection	K14216	0.5
05160 Hepatitis C	K14217	0.25
ko03100	K14218	0.5
ko03100	K14219	0.5
ko03100	K14220	0.5
ko03100	K14221	0.5
ko03100	K14222	0.5
ko03100	K14223	0.5
ko03100	K14224	0.5
ko03100	K14225	0.5
ko03100	K14226	0.5
ko03100	K14227	0.5
ko03100	K14228	0.5
ko03100	K14229	0.5
ko03100	K14230	0.5
ko03100	K14231	0.5
ko03100	K14232	0.5
ko03100	K14233	0.5
ko03100	K14234	0.5
ko03100	K14235	0.5
ko03100	K14236	0.5
ko03100	K14237	0.5
ko03100	K14238	0.5
ko03100	K14239	0.5
ko03110	K14242	0.5
ko01008	K14244	0.5
00998 Biosynthesis of various antibiotics	K14245	0.5
00998 Biosynthesis of various antibiotics	K14246	0.5
ko01008	K14249	0.5
ko01008	K14250	0.5
ko01008	K14251	0.5
ko01008	K14252	0.5
ko01008	K14253	0.5
ko01008	K14254	0.5
ko01008	K14255	0.5
ko01008	K14256	0.5
ko01008	K14257	0.5
ko02000	K14258	0.5
00053 Ascorbate and aldarate metabolism	K14259	0.5
ko01007	K14260	0.5
ko01007	K14261	0.5
ko01002	K14262	0.5
00380 Tryptophan metabolism	K14263	0.5
ko01007	K14264	0.5
ko01007	K14265	0.5
00404 Staurosporine biosynthesis	K14266	0.5
ko01007	K14267	0.5
ko01007	K14268	0.5
ko01007	K14270	0.5
ko01007	K14271	0.5
ko01007	K14272	0.5
00040 Pentose and glucuronate interconversions	K14273	0.5
00040 Pentose and glucuronate interconversions	K14274	0.5
00040 Pentose and glucuronate interconversions	K14275	0.5
ko03100	K14276	0.5
ko03100	K14277	0.5
ko03100	K14278	0.5
ko03100	K14279	0.5
ko03100	K14280	0.5
ko03036	K14281	0.5
ko03036	K14282	0.5
ko03036	K14283	0.5
ko03009	K14284	0.5
ko03009	K14285	0.5
00564 Glycerophospholipid metabolism	K14286	0.5
ko01007	K14287	0.5
ko03016	K14288	0.5
ko03036	K14289	0.5
ko03036	K14290	0.5
03013 Nucleocytoplasmic transport	K14291	0.5
ko03041	K14292	0.5
ko03036	K14293	0.5
ko03019	K14294	0.5
ko03019	K14295	0.5
ko03019	K14296	0.5
ko03036	K14297	0.5
ko03036	K14298	0.5
ko04131	K14299	0.5
ko03036	K14300	0.5
ko03036	K14301	0.5
ko03036	K14302	0.5
ko03036	K14303	0.5
ko03036	K14304	0.5
ko03036	K14305	0.5
ko03019	K14306	0.5
ko03019	K14307	0.5
ko03019	K14308	0.5
ko03019	K14309	0.5
ko03036	K14310	0.5
ko03019	K14311	0.5
ko03019	K14312	0.5
ko03019	K14313	0.5
ko03019	K14314	0.5
ko03019	K14315	0.5
ko03019	K14316	0.5
ko03019	K14317	0.5
ko03019	K14318	0.5
ko03019	K14319	0.5
ko03019	K14320	0.5
ko03019	K14321	0.5
ko03019	K14322	0.5
ko03019	K14323	0.5
ko03036	K14324	0.5
ko03019	K14325	0.5
ko03019	K14326	0.5
ko03019	K14327	0.5
ko03019	K14328	0.5
00999 Biosynthesis of various plant secondary metabolites	K14329	0.5
99980 Enzymes with EC numbers	K14330	0.5
99980 Enzymes with EC numbers	K14331	0.5
ko00194	K14332	0.5
00627 Aminobenzoate degradation	K14333	0.5
00362 Benzoate degradation	K14334	0.5
ko01003	K14335	0.5
ko01504	K14336	0.5
ko01003	K14337	0.5
ko00199	K14338	0.5
ko01003	K14339	0.5
ko01003	K14340	0.5
ko02000	K14341	0.5
ko02000	K14342	0.5
ko02000	K14343	0.5
ko02000	K14344	0.5
ko02000	K14345	0.5
ko02000	K14346	0.5
ko04147	K14347	0.7925112716146983
ko03000	K14348	0.5
ko01002	K14349	0.5
99980 Enzymes with EC numbers	K14350	0.5
99980 Enzymes with EC numbers	K14351	0.5
ko02000	K14352	0.5
ko02000	K14353	0.5
ko02000	K14354	0.5
ko02000	K14355	0.5
ko02000	K14356	0.5
ko02000	K14357	0.5
ko01002	K14358	0.5
ko01002	K14359	0.5
ko02000	K14360	0.5
ko02000	K14361	0.5
ko04090	K14362	0.5
99995 Signaling proteins	K14363	0.5
99995 Signaling proteins	K14364	0.5
ko04990	K14365	0.5
ko00199	K14366	0.5
ko01008	K14367	0.5
ko01008	K14368	0.5
ko01008	K14369	0.5
ko00199	K14370	0.5
ko01008	K14371	0.5
ko00199	K14372	0.5
ko01008	K14373	0.5
ko01008	K14374	0.5
ko01008	K14375	0.5
ko03019	K14376	0.5
04380 Osteoclast differentiation	K14377	0.5
04380 Osteoclast differentiation	K14378	0.5
05323 Rheumatoid arthritis	K14379	0.5
ko04990	K14380	0.5
ko04147	K14381	0.7925112716146983
ko04147	K14382	0.7925112716146983
ko02000	K14383	0.5
ko02000	K14384	0.5
ko02000	K14385	0.5
ko02000	K14386	0.5
ko02000	K14387	0.5
ko02000	K14388	0.5
ko02000	K14389	0.5
ko02000	K14390	0.5
ko02000	K14391	0.5
ko02000	K14392	0.5
ko02000	K14393	0.5
ko01009	K14394	0.5
99980 Enzymes with EC numbers	K14395	0.5
ko03019	K14396	0.5
ko03019	K14397	0.5
ko03019	K14398	0.5
ko03019	K14399	0.5
ko03019	K14400	0.5
ko03019	K14401	0.5
ko03019	K14402	0.5
ko03019	K14403	0.5
ko03019	K14404	0.5
ko03019	K14405	0.5
ko03019	K14406	0.5
ko03019	K14407	0.5
ko03019	K14408	0.5
ko03019	K14409	0.5
04142 Lysosome	K14410	0.5
ko03019	K14411	0.5
ko01003	K14412	0.5
ko01003	K14413	0.5
ko03000	K14414	0.5
ko03016	K14415	0.5
ko03019	K14416	0.5
00364 Fluorobenzoate degradation	K14417	0.5
00364 Fluorobenzoate degradation	K14418	0.5
00625 Chloroalkane and chloroalkene degradation	K14419	0.5
00625 Chloroalkane and chloroalkene degradation	K14420	0.5
00625 Chloroalkane and chloroalkene degradation	K14421	0.5
00625 Chloroalkane and chloroalkene degradation	K14422	0.5
00100 Steroid biosynthesis	K14423	0.5
00100 Steroid biosynthesis	K14424	0.5
ko04147	K14425	0.7925112716146983
ko04147	K14426	0.7925112716146983
ko02000	K14427	0.5
ko02000	K14428	0.5
ko02000	K14429	0.5
ko02000	K14430	0.5
ko03000	K14431	0.5
ko03000	K14432	0.5
ko03041	K14433	0.5
ko01003	K14434	0.5
ko03036	K14435	0.5
ko03036	K14436	0.5
ko03036	K14437	0.5
ko03036	K14438	0.5
ko03036	K14439	0.5
ko03036	K14440	0.5
ko03009	K14441	0.5
ko03019	K14442	0.5
ko03019	K14443	0.5
ko02000	K14444	0.5
ko02000	K14445	0.5
00630 Glyoxylate and dicarboxylate metabolism	K14446	0.5
00630 Glyoxylate and dicarboxylate metabolism	K14447	0.5
00630 Glyoxylate and dicarboxylate metabolism	K14448	0.5
00720 Carbon fixation pathways in prokaryotes	K14449	0.5
00630 Glyoxylate and dicarboxylate metabolism	K14451	0.5
04975 Fat digestion and absorption	K14452	0.5
ko02000	K14453	0.5
ko04147	K14454	0.7925112716146983
