name	IBD	T2D	HHS
K09223	1.4097187470908732e-06	9.070349197358406e-07	8.417134173868957e-10
K09225	0.0	0.0	6.225281663180658e-09
K09226	1.4479458261677288e-07	8.712217508525621e-08	3.1840822582436513e-09
K09228	0.0009260742622087622	0.0011599906875554094	1.5384755592550093e-05
K09229	2.843139363774161e-06	4.8658635723517565e-06	2.7622286683951586e-08
K09230	5.10959090051033e-06	4.655809328333834e-06	1.5335446750621374e-07
K09231	0.0	0.0	3.215302977840035e-09
K09232	1.5880104817896656e-07	1.9286809832564223e-06	2.4364694715065543e-07
K09233	0.0	1.0682531897808658e-07	1.1969953949162662e-08
K09234	1.1202722787081924e-07	2.5163111107536464e-07	9.560042567942988e-08
K09235	0.0	0.0	7.549549315310235e-09
K09236	1.2860647619829962e-06	2.581810054541631e-06	8.619011551570191e-08
K09237	6.962916966450282e-09	9.990402675330316e-08	2.812449263379154e-08
K09238	9.646295874501699e-08	2.0730091756643256e-08	6.693322724119834e-09
K09239	3.952366260183549e-06	7.006130020607703e-06	1.8220355251330765e-05
K09240	0.0	4.502134198372667e-08	5.033032876873491e-09
K09242	7.327782367209526e-08	0.0	0.0
K09243	1.6037090325913167e-08	0.0	2.5165164384367455e-09
K09246	5.379663871727271e-08	2.9725238326558193e-08	3.560993575750609e-09
K09248	0.0	4.55706993643448e-08	9.046453091070406e-09
K09250	2.789223479200532e-07	8.946991646539313e-06	2.3717218791212345e-06
K09251	1.2702413730461408e-05	2.7551754984911056e-05	1.346604280824897e-05
K09252	4.072871026413699e-09	0.0	0.0
K09254	3.1364020792668793e-07	3.5570190175590216e-07	7.541965765190532e-09
K09257	2.2334760949362376e-07	5.720605106987951e-08	1.7567403143797307e-09
K09258	0.0	0.0	2.7763067362299215e-09
K09260	3.2903342642452153e-08	9.443491746660119e-08	1.4209846292378405e-09
K09261	7.960702932204776e-07	3.152337335977581e-07	2.6902262622340387e-08
K09264	5.8629130405540135e-08	0.0	1.1602329624140074e-08
K09265	3.663891183604763e-08	5.10324405257472e-08	1.5870245172733313e-08
K09267	2.08429043141724e-06	1.1069559490023157e-06	6.350642383225319e-08
K09268	1.5037437957411096e-08	3.091659545814612e-07	9.67720889979119e-09
K09269	4.2228243202299057e-07	6.292519821375511e-07	3.398079523131266e-08
K09270	2.9412615941591546e-08	5.8340810130225054e-08	8.57123906298989e-08
K09271	2.415227803902088e-07	1.066418784069182e-07	4.9305058075548664e-08
K09272	1.0324671818252713e-06	1.3629966742491881e-06	7.3303985136592175e-09
K09273	4.067842733797464e-07	3.7376284717313965e-06	1.2665876777011915e-07
K09275	4.5722407075417083e-07	2.144555992301285e-07	7.571908350761095e-08
K09276	8.829073397175708e-06	0.0003205249511210591	9.76622396677966e-06
K09277	8.876711082845392e-09	1.084008387229214e-06	3.3832476118539655e-07
K09278	0.0	0.0	2.317492000886904e-09
K09279	8.345545648466196e-09	2.25329102616723e-07	1.7671435813080429e-07
K09282	2.45842177071002e-07	0.0	0.0
K09284	3.162911716193031e-06	2.0051976866058835e-07	2.1847730522238906e-07
K09285	9.078260927666515e-09	5.629091515914262e-07	8.208434755170838e-08
K09286	1.0334807676344596e-06	1.577311854365573e-05	8.946119754172805e-07
K09287	3.575404764505629e-08	6.488074982732628e-08	9.160223593315667e-08
K09288	6.591350034250456e-09	3.7619010810831805e-07	3.7088728459957295e-08
K09289	2.123016434903369e-06	7.72030228975161e-07	0.0
K09290	0.0	2.279383590854413e-08	0.0
K09291	2.7837646587574945e-07	1.4561929627473103e-06	5.356307063552833e-07
K09292	2.0300660999112482e-07	3.011001597637628e-07	2.76245844934476e-09
K09293	0.0	4.592972816545299e-08	3.2128838349365904e-09
K09294	6.662631498601299e-07	4.944796563938813e-07	8.351457932010182e-08
K09295	3.5277859993400043e-07	7.236094253919894e-07	0.0
K09297	7.012699240954437e-09	6.421892221278179e-08	2.79747977620926e-07
K09298	1.4691402895139301e-08	2.1294328936907895e-08	3.376681028031512e-08
K09299	4.2360029361077583e-07	0.0	1.688140850869321e-09
K09300	0.0	1.0547834259602449e-08	5.345148774817037e-09
K09301	6.76848268468841e-08	2.6116827715380906e-06	6.125034689904172e-07
K09302	3.8242861115853795e-07	1.5147923063186872e-06	2.428940225239065e-07
K09303	4.7396963893594225e-07	3.2538449452620473e-07	1.5304190785497192e-08
K09304	1.1607642745740951e-08	5.411680092331107e-07	2.270624080732108e-07
K09305	0.0	0.0	1.9858532817384467e-08
K09306	0.0	0.0	4.1842795195796085e-09
K09307	4.873577842147385e-07	2.1787640143887736e-06	2.5445724746748455e-08
K09308	7.331701367325544e-08	1.8685757552941395e-07	2.5627492005813156e-07
K09309	3.141744419836433e-08	3.169609494831286e-07	1.9730457803105295e-07
K09310	1.1346993641378306e-07	6.163338933615209e-07	1.3548950962886698e-08
K09312	2.2410351211417854e-07	1.3397338802517735e-06	5.8796116192657725e-09
K09313	8.69706813814956e-07	6.636749800644394e-06	3.274356482826732e-07
K09314	1.0815605493737989e-07	5.75189522071611e-09	3.281670228682694e-08
K09315	1.017860828696484e-07	0.0	3.4494504832212605e-09
K09317	1.8096960826619818e-07	0.0	6.164880008523549e-09
K09318	6.355610787225969e-09	5.3099529000918175e-08	1.999942390205983e-08
K09319	5.850278120010075e-08	2.1140673588908226e-06	2.1752416678166927e-07
K09320	1.147947273157231e-06	1.0951008029157295e-06	3.013688362543192e-07
K09321	0.0	7.3196186127366e-08	0.0
K09322	1.258744636853452e-07	4.5034442713785515e-07	4.478584133963057e-09
K09323	5.536854337864878e-09	7.844957002872403e-08	3.25284505711798e-08
K09324	1.00111578358549e-08	0.0	2.241788051747938e-08
K09325	0.0	0.0	3.789599172064196e-08
K09326	6.771901592211379e-08	7.83628545355995e-06	4.802527117754253e-07
K09327	0.0	0.0	1.7352286027643952e-09
K09328	1.4691402895139301e-08	4.549651046396863e-07	5.5562515635946395e-08
K09329	2.858736937866647e-09	5.473394895631185e-07	6.50154847694264e-08
K09331	0.0	0.0	2.9638556148017775e-09
K09332	0.001756046104548076	2.549907073846105e-06	1.1938454817959902e-07
K09333	7.338896667534644e-08	0.0	0.0
K09336	0.0	3.0530331213981386e-07	2.625720813003549e-08
K09337	9.897294586402491e-09	1.2069861076987876e-07	1.5108618211427034e-08
K09338	9.71379541457984e-07	1.5380093630795532e-05	7.858505820882227e-07
K09339	5.89906914753254e-08	0.0	0.0
K09340	0.0	0.0	7.658855813201362e-09
K09341	1.7362690546383156e-07	8.13521276632579e-08	2.1601981361039212e-08
K09342	2.502123457409118e-07	0.0	3.6783687030158223e-07
K09343	8.456621193091027e-08	1.1573664028419624e-06	0.0
K09344	8.191309625752812e-08	1.1037569455976498e-06	6.992136776180979e-08
K09346	5.878904514116146e-09	1.0300811608652574e-07	5.345342393120031e-08
K09347	5.453971399265141e-08	0.0	0.0
K09349	0.0	5.765707256823208e-08	1.5089292596008735e-08
K09350	1.0154335749051004e-08	0.0	1.688140850869321e-09
K09351	0.0	4.0194661136096686e-08	6.903433924051706e-09
K09352	0.0	0.0	4.649412297780447e-09
K09353	0.0	0.0	4.305656495378365e-09
K09355	0.0	0.0	8.40355288596056e-09
K09357	1.613931143758202e-08	1.529292936407261e-08	6.653202093688879e-09
K09360	0.0	1.3719391963351288e-07	2.0575350011529425e-08
K09361	4.4571301499926e-09	1.1412191679192805e-07	1.2808775076707565e-08
K09363	1.761379283785032e-08	0.0	4.702186191188146e-09
K09364	7.541776018679136e-07	8.560023870173182e-07	1.1910358926471471e-07
K09365	1.7396973970648643e-07	1.3384693875937593e-06	2.6165024643291246e-07
K09366	0.0	4.109820122529513e-09	5.703118864786508e-08
K09367	2.2788410655214022e-07	7.759606960017979e-07	2.5776200349629604e-08
K09368	3.435633523425363e-07	1.3291395216073758e-06	1.5720841249642405e-08
K09370	0.0	1.3464085221412658e-07	1.7146843294014312e-09
K09371	0.0	0.0	1.4680745225340911e-09
K09372	8.862356647393948e-09	8.226142447074944e-09	2.4698770095107486e-09
K09373	1.7801297539192454e-07	3.4638464345657375e-07	0.0
K09374	9.766544638937955e-08	1.415095562622931e-06	9.804688109800504e-08
K09375	1.1175565401095252e-06	2.2390491462657386e-06	0.0
K09377	0.0	4.3919649528226756e-08	2.76245844934476e-09
K09378	3.3394433831035854e-06	1.7113155235716343e-06	6.931931659984255e-08
K09379	1.2132400413024079e-06	2.5338994797610205e-06	4.568497723747075e-08
K09380	3.0881146717310255e-06	3.684415473252263e-06	3.121519590691042e-08
K09381	1.3881975857718579e-08	9.477586545094046e-08	7.572503896269417e-09
K09382	9.828118009751192e-08	0.0	5.624132897852726e-08
K09384	2.6273690995472454e-05	3.297455893407319e-05	3.974596697433267e-05
K09385	7.403565012008392e-09	1.166138586412967e-07	6.655006137945651e-08
K09386	7.757023200142084e-08	3.41102120972288e-07	1.480553596829098e-07
K09387	1.10839473100169e-08	4.884023012735218e-08	0.0
K09389	2.620289599936129e-08	2.2176901763235426e-07	1.646333079147539e-08
K09391	8.091058716651306e-08	0.0	8.004350204250245e-09
K09392	8.583562963145916e-08	6.022003195275256e-07	0.0
K09395	2.809045505594966e-07	2.490466671686015e-06	5.715710131945646e-08
K09396	3.3085152668995863e-07	2.0840967721604977e-07	1.0845778721396369e-08
K09397	2.497953850296277e-06	1.880087187083179e-05	6.019330383265529e-06
K09398	2.9365349199278863e-07	7.183293264758254e-07	2.3733233323184768e-07
K09399	4.99952853720421e-06	8.863338455821545e-06	2.23957329898579e-06
K09400	0.0	8.542638211980272e-07	2.0000802075204166e-08
K09401	1.5946318281800394e-06	4.419374336416335e-06	1.5843070107152328e-07
K09402	0.0	0.0	1.5120766271444498e-09
K09403	3.0336656224665437e-07	9.70757384613264e-07	1.6296363451650877e-08
K09404	7.372835198203031e-07	3.888474266613509e-07	1.2327899745772149e-08
K09405	0.0	5.042584087642531e-07	6.224489667712484e-08
K09406	0.0	4.0194661136096686e-08	7.157794025762078e-09
K09407	4.687709701500011e-07	2.235468887367121e-06	3.5656934690944173e-07
K09408	1.1605485179378245e-08	0.0	6.649402822120068e-09
K09409	8.245421414229813e-08	2.5699659072790983e-06	2.405625004312567e-07
K09410	3.926420215574719e-07	1.6820063055049388e-06	1.6170134555043733e-07
K09411	0.0	1.1692901015290565e-08	6.6087553769334735e-09
K09412	3.377061587059431e-08	0.0	0.0
K09413	2.0409680384883274e-08	0.0	0.0
K09414	9.972543176973577e-07	1.2957268819196287e-08	0.0
K09417	1.5177900456674603e-07	7.423256054099668e-07	4.069959332298502e-08
K09419	1.5870540266374735e-07	1.621466571243817e-06	3.460774713373912e-07
K09420	7.12971056808143e-07	0.0	0.0
K09421	8.102953213180414e-07	4.307354080753015e-07	8.285159412018712e-09
K09422	2.1150498951146437e-06	8.30322129789932e-06	8.328803337164084e-07
K09423	0.0	1.5296103657168477e-08	0.0
K09424	9.002881210080296e-09	0.0	2.3052257434278917e-08
K09425	6.025530243950434e-09	0.0	3.5958607112431897e-09
K09427	4.9323285509281194e-09	0.0	0.0
K09428	8.627492569171689e-07	2.920850540040131e-06	5.184753258602914e-07
K09429	2.5476269950022538e-08	7.236094253919894e-07	0.0
K09430	0.0	4.058712688355866e-08	1.466566003024183e-08
K09431	4.141805307732173e-09	0.0	0.0
K09433	1.9654626157513532e-08	0.0	1.647148424528179e-08
K09434	1.2647595784816261e-08	2.808398078888373e-07	5.861401895938627e-08
K09436	6.355610787225969e-09	7.8673001928129e-08	2.8406663542082325e-08
K09441	3.509703478901754e-07	1.0247095851557523e-06	0.0
K09442	4.087296861207941e-08	1.594355343835243e-07	6.963252328679601e-08
K09445	7.370518345264957e-09	0.0	0.0
K09446	2.7654401761271225e-08	0.0	2.8465138038089292e-09
K09447	7.328649659103313e-08	4.37440662220085e-07	0.0
K09448	2.763340856989499e-07	5.369078844491303e-08	4.049206734741117e-08
K09451	0.0	0.0	4.649412297780447e-09
K09452	0.0	3.4076234581971325e-07	1.9310495396181175e-09
K09453	2.0067904841046953e-08	0.0	6.873829974286725e-09
K09454	2.8826907450522184e-08	0.0	0.0
K09455	0.0	8.226142447074944e-09	0.0
K09456	1.5882471199943119e-06	3.8565117421938237e-07	5.859000515152281e-07
K09457	1.4928361877249592e-05	2.236501736234379e-05	9.889082743751817e-06
K09458	0.0007574788739145244	0.0008068857635910545	0.0008681838088260346
K09459	0.00015638719736159632	0.00010440676346729302	0.0001256959627103627
K09461	4.130968221994627e-08	2.904500478914009e-07	2.3038032709498868e-07
K09466	0.0	0.0	5.033032876873491e-09
K09467	1.257471952767959e-07	1.4862619163279097e-08	1.5824695243856323e-07
K09468	2.7917971284384208e-08	5.600902847499572e-08	1.6579801411881648e-09
K09469	3.2430541583948044e-05	1.742617951492267e-05	1.8332442492011057e-05
K09470	2.9547379016838813e-06	4.2140258568911965e-07	2.626029529497915e-07
K09471	1.3232868115871923e-05	2.9881082907229676e-06	5.911750377862493e-06
K09472	8.356678178442128e-07	8.648321788833165e-09	9.709689350627672e-07
K09474	0.00027970634531352187	0.00023671346050907244	0.0003219989706106525
K09475	7.519477673396976e-08	3.329776687860643e-09	1.2644283955833464e-08
K09476	1.4882367070990131e-06	3.863472923599996e-07	2.2916369871613993e-07
K09477	1.3976026697789328e-08	4.341056869364753e-08	9.055415133265845e-09
K09479	5.940551250608141e-08	6.08387409681756e-08	8.015077463389806e-09
K09480	0.0	7.720891319999887e-08	3.702154612520664e-09
K09481	1.469769102310111e-07	6.924020913033551e-07	0.0
K09482	7.463417208879931e-08	4.981650410007463e-08	3.1661634126434427e-07
K09485	1.2987102757956806e-06	1.1903216242380367e-06	1.2111526821374778e-08
K09486	1.120121289154904e-06	9.917798989432552e-07	4.234891664372831e-07
K09487	2.1707877815414523e-06	3.561793362951768e-06	5.324426249356981e-07
K09488	0.0	0.0	4.50286106050762e-08
K09489	2.1674019042008903e-06	8.265723381145887e-08	2.3053868922819566e-07
K09490	3.294018519863996e-08	1.5332493485344462e-07	8.119868392578737e-08
K09491	0.0	6.022003195275256e-07	6.500448254661193e-09
K09492	1.7301400311806475e-07	6.022003195275256e-07	0.0
K09493	5.060905463992638e-07	1.6488708076144732e-06	5.065417183811299e-07
K09494	2.201775287394585e-07	3.011001597637628e-07	1.4293383220302851e-08
K09495	3.7628834097854374e-08	1.859705960783127e-08	1.6899959283409504e-08
K09496	7.316983582299256e-09	3.3872481119721393e-07	0.0
K09497	5.920673997950113e-07	9.6443416248658e-07	1.8663598555448127e-08
K09498	2.5513108115785747e-06	8.478415388131489e-06	2.4149622851181007e-05
K09499	5.335126341578992e-08	1.6772065681825653e-08	8.123933192646837e-09
K09500	0.0	0.0	1.2446446246267804e-07
K09501	9.606575754901675e-09	4.203152376051059e-09	0.0
K09502	2.1858633014890132e-05	7.372269268404562e-06	4.740647799321329e-08
K09503	7.153840128604959e-07	3.710662667942513e-06	4.966176428534784e-08
K09504	3.781769054422187e-07	1.0433584476960358e-07	1.0932985518658012e-07
K09506	0.0	5.007663227036589e-08	7.222903643548853e-08
K09507	1.229485333049579e-06	5.471030661252259e-07	1.1104341157842536e-06
K09510	3.198947115031035e-07	1.1592405140560454e-05	8.255181063018273e-07
K09511	6.454508389100143e-08	3.011001597637628e-07	0.0
K09512	6.004578226779288e-08	7.981659923288173e-07	9.9778768327595e-08
K09513	5.88586609780935e-07	7.236094253919894e-07	0.0
K09515	0.0	1.2148054108173482e-09	0.0
K09516	4.449227525460949e-06	1.879477069120231e-05	1.57269144078148e-05
K09517	6.579102410163909e-09	3.465156138732647e-08	1.0733604257253973e-08
K09518	3.199578971137799e-08	3.863268254161908e-08	4.774393757507194e-09
K09519	0.0	2.7835161509628585e-08	0.0
K09521	1.0617796278519966e-06	8.284645047907851e-09	1.1666359705299676e-08
K09522	0.0	4.243212758033303e-08	1.4175199946631209e-08
K09523	8.016696744363384e-08	5.447155121589501e-07	1.1718670002109222e-07
K09524	0.0	1.781760211516824e-07	4.216779049573127e-08
K09525	5.540281418153815e-06	1.112340992124147e-06	8.638502902010869e-07
K09526	7.371903002208521e-07	4.4317436164152667e-07	0.0
K09527	5.9196172970590925e-08	1.8596758812590835e-07	1.1946892031258708e-07
K09528	1.1328472721661717e-06	5.421689267002739e-06	4.090712659148432e-07
K09529	5.008922192745926e-09	0.0	7.653951989871884e-08
K09530	5.9597953439339384e-08	0.0	1.3433515009107193e-08
K09531	0.0	0.0	5.5538503825907485e-08
K09533	5.023685689594381e-07	3.204984582797482e-07	5.606990815849167e-08
K09534	1.085463863972614e-07	1.3061108176956445e-06	1.963044811229343e-08
K09536	0.0	0.0	3.0252804797090597e-09
K09537	1.919624982829735e-07	1.9369811038286323e-07	1.3536887975528087e-07
K09538	0.0	0.0	1.1732826033144324e-08
K09539	0.0	0.0	1.942389368436028e-09
K09540	6.139158826579899e-07	1.6785090613135418e-06	1.044411899824717e-08
K09542	0.0	0.0	2.65378243265155e-09
K09543	3.0201222356765895e-08	0.0	0.0
K09545	2.735866782852434e-08	0.0	0.0
K09546	2.6081458499652793e-07	7.236094253919894e-07	0.0
K09548	2.2623625269932012e-07	2.639486448559924e-07	7.735772351867931e-08
K09549	0.0	0.0	2.5165164384367455e-09
K09550	1.8319455918023814e-08	0.0	6.440105774757085e-08
K09551	2.0509956087568473e-07	1.1966997414530742e-08	0.0
K09552	6.90764593387424e-07	3.011001597637628e-07	3.6013930879933835e-09
K09553	1.4786914190042598e-07	3.226476932779356e-07	6.440105774757085e-08
K09554	4.2501659484858144e-07	8.693291569317877e-07	3.708957780588106e-08
K09556	1.0175937587899596e-07	8.390814327188508e-09	0.0
K09557	0.0	0.0	5.063207457385196e-08
K09558	4.2437569459912963e-07	4.94926168170499e-07	0.0
K09559	2.2283650350020352e-08	9.033004792912884e-07	1.161008526701204e-08
K09560	3.126152967823019e-07	1.6002805967462602e-07	1.5100002850229153e-08
K09561	0.0	5.73144550309674e-08	1.2442032192192657e-07
K09562	2.0895637879417166e-07	3.9570510294526464e-07	1.5258760987309006e-07
K09563	0.0	1.7297121770469622e-07	1.3140018759986159e-08
K09564	0.0	4.058712688355866e-08	0.0
K09565	0.0	4.203152376051059e-09	1.527162126970714e-09
K09566	6.269280205508795e-07	1.6873356069836884e-05	6.216933874423745e-07
K09567	2.998201328646114e-07	5.143877457031427e-07	0.0
K09569	1.4647073154186792e-06	7.258441087062489e-07	5.471492666242223e-09
K09571	1.292573843314228e-08	2.716925150711426e-07	2.5162620299578514e-07
K09572	8.574125954287649e-08	0.0	0.0
K09573	2.2041639318462245e-07	0.0	0.0
K09574	0.0	0.0	3.824133032043419e-09
K09575	0.0	1.9894440100826008e-08	4.358713869939927e-09
K09576	0.0	5.2697039292734806e-08	9.355866518695753e-09
K09577	5.200392983297252e-09	0.0	1.1237378945230598e-08
K09578	1.161485817465032e-08	0.0	0.0
K09579	0.0	0.0	2.9505040690359114e-08
K09580	2.2950506622718537e-07	2.741550478484551e-07	5.974758425891911e-07
K09581	4.6553526966850023e-07	0.0	0.0
K09583	0.0	3.7471355022653925e-08	5.216425122623107e-09
K09584	5.608801386741348e-08	3.333730714034608e-08	5.122093548791522e-08
K09586	0.0	0.0	1.7756112179409185e-07
K09587	0.0	4.002538890469121e-08	0.0
K09588	2.4559678126754304e-08	9.799047366215498e-08	1.934539116116603e-08
K09590	0.0	0.0	2.365604776489337e-09
K09591	0.0	0.0	3.5958607112431897e-09
K09592	2.025796205937105e-07	1.6567456716179287e-07	2.0243998103840142e-07
K09593	0.0	4.5040099372190784e-08	2.6227576709947195e-08
K09594	2.676603476478855e-07	1.013029287832846e-06	2.2847036007298724e-09
K09595	1.1527158854606107e-06	4.195136028365324e-07	1.633841071798014e-07
K09597	0.0	0.0	3.5958607112431897e-09
K09598	1.4694701413953695e-07	0.0	2.3658450095937093e-08
K09602	0.0	9.896890979503942e-08	2.6114704302396206e-08
K09603	6.440857044203025e-07	0.0	0.0
K09604	3.395544094362234e-07	4.169264411480311e-07	8.607481053421276e-09
K09605	7.238583665683704e-07	1.2558474995617734e-06	1.170650481677091e-08
K09606	0.0	6.279957595717022e-09	0.0
K09607	1.8679649435216456e-05	2.8956740661580724e-05	2.6595675741148643e-05
K09608	0.0	2.5350555937693594e-06	0.0
K09609	5.856963896920665e-07	3.011001597637628e-07	1.2013771073424211e-08
K09610	4.0813979006807776e-07	2.776100765254364e-06	2.4945888446411263e-07
K09611	4.2176757564369214e-07	7.730393671739011e-07	2.272113105063499e-09
K09612	1.5181254785098243e-05	7.968510128850986e-06	3.058686107302281e-06
K09613	0.0	0.0	3.5958607112431897e-09
K09614	0.0	8.648321788833165e-09	1.5679870509756306e-08
K09617	5.82556227598896e-08	0.0	0.0
K09621	9.333368164490796e-07	0.0	0.0
K09623	4.735004939020337e-07	2.0915377563426773e-06	0.0
K09624	0.0	6.014014563570488e-08	6.541320545404203e-08
K09625	2.118474589829721e-08	1.0515949721074484e-07	1.246150584824831e-08
K09627	0.0	2.7835161509628585e-08	4.798744149461574e-09
K09628	9.456349935307767e-07	7.50570652409813e-07	1.5198636237606244e-08
K09629	3.2507935186979926e-07	8.226142447074944e-09	0.0
K09630	2.451419572684238e-07	4.817950681855169e-07	0.0
K09631	0.0	4.3736123986254714e-07	2.5219285406455374e-09
K09632	0.0	1.4979058657320513e-08	0.0
K09634	0.0	4.106481053723191e-08	0.0
K09635	1.5486717919090397e-06	6.606629900200082e-07	2.9133178514964183e-09
K09636	9.097891150269613e-08	4.896786477915486e-07	2.635517796142292e-07
K09637	0.0	1.0910195735021731e-08	9.403698925694279e-09
K09638	0.0	0.0	2.5594482334398095e-08
K09639	3.8537295353703115e-07	0.0	0.0
K09640	2.461369604010491e-08	2.248622295949933e-08	0.0
K09643	9.915677838189566e-07	2.902454215086145e-07	4.6082723556654877e-08
K09644	4.021615991510061e-07	7.236094253919894e-07	2.1400583803862633e-08
K09645	1.310097788319182e-08	6.638362149260437e-08	6.543814119307918e-08
K09646	0.0	1.1911341502926049e-07	0.0
K09647	0.0	0.0	1.0066065753746982e-08
K09648	7.156527621311912e-08	7.236094253919894e-07	1.0780677090359971e-08
K09650	3.867857945995436e-08	2.9451541611495e-08	7.915637001065807e-08
K09651	6.480285196833774e-09	3.011001597637628e-07	1.688140850869321e-09
K09652	4.165007987073744e-07	7.297831927035954e-08	9.828308505053506e-09
K09653	2.4479840580629564e-08	4.2250926562822657e-07	0.0
K09654	0.0	1.015076092844662e-08	2.2440223475208498e-08
K09656	8.040327289909107e-07	1.3005286213142805e-07	3.823884915080721e-06
K09657	1.9614268708915812e-07	1.0302823892924962e-06	1.325918833439887e-08
K09658	9.535594763917344e-07	6.022003195275256e-07	0.0
K09660	1.1702828484704117e-08	1.5283420798822876e-08	3.5958607112431897e-09
K09661	0.0	0.0	6.092349663031089e-09
K09662	8.414995304615151e-07	6.910559379819103e-07	1.7494698473678925e-08
K09663	3.31642458149965e-07	9.384762236320135e-07	0.0
K09664	0.0	0.0	6.316851116929907e-09
K09665	4.543981717053668e-09	0.0	0.0
K09666	1.1203797333448387e-07	4.474964714548676e-07	1.2446538707673079e-08
K09667	2.8890502760325514e-07	4.175254186396393e-07	7.123365586212934e-08
K09668	2.2655923225572095e-06	1.9411152439056775e-06	1.3617450686060845e-06
K09669	1.6223932318427328e-08	3.011001597637628e-07	0.0
K09672	1.0311898848522677e-08	0.0	0.0
K09673	6.681873422830579e-07	1.2056854317943214e-06	2.1056790389343905e-07
K09675	1.1969644352125815e-07	0.0	0.0
K09676	2.12361950132544e-08	4.7411749081476474e-08	6.903433924051706e-09
K09677	0.0	1.1812710868351227e-07	0.0
K09678	0.0	0.0	1.103814157521554e-08
K09680	4.005350691535106e-05	3.559094063544689e-05	3.840224121762645e-05
K09681	1.961325140645808e-05	1.0546100499498413e-05	6.428443316046052e-06
K09682	0.0	2.1235105060258693e-08	0.0
K09684	2.5389924823486673e-05	5.975545437589593e-05	7.681521545458523e-06
K09685	2.4248659094362175e-06	2.8240192621731706e-06	1.752051086687121e-06
K09688	0.0	3.216243920794778e-07	5.255494177077165e-07
K09689	0.0	3.4134697768905825e-07	4.26811012817949e-07
K09690	0.0003055916490134049	0.0001719468617128043	0.0002465351506065103
K09691	0.0005490172397367693	0.0004775520859553913	0.000653337368564989
K09692	2.4951158670159608e-06	2.9484077574030247e-06	3.4507355223019047e-06
K09693	3.5513532094890376e-05	3.0668297178686314e-05	2.167857230580097e-05
K09694	1.945334618758728e-08	1.2483457804545495e-06	2.935830573785317e-08
K09695	0.0	0.0	2.131023325307901e-08
K09696	2.723699384872881e-06	5.370704158009998e-06	1.9101198586909205e-06
K09697	5.824039763284575e-07	5.193786511673109e-07	2.795578631176763e-07
K09698	2.397001932466565e-05	9.43170288769283e-05	3.302765266920271e-05
K09699	2.402769827132589e-06	8.545626823413904e-06	3.71926588678712e-06
K09700	5.2673502248203e-07	6.482797782620209e-06	9.00698622447673e-07
K09701	3.384603830923449e-07	2.9665558796488536e-08	1.683281321947799e-07
K09702	6.31294685981186e-05	0.00012615698937699755	9.923482930270788e-05
K09703	1.1837448385677217e-05	1.983469763299045e-05	1.0451846525120833e-05
K09704	0.00021931430408255587	0.00017864780552797328	0.0003181097793451244
K09705	0.0	9.279920658906066e-09	3.376671277399919e-08
K09706	9.905269147071144e-07	2.454096831322567e-06	4.7236650973405075e-07
K09707	0.0	0.0	1.2005526576082555e-08
K09708	0.0	1.015076092844662e-08	0.0
K09709	1.1466992779048825e-07	0.0	1.6687649203176768e-08
K09710	0.00040872232832370257	0.000303486300964727	0.00039313232957504903
K09712	6.740683041731948e-07	3.6444162324520447e-09	2.5816744442247445e-07
K09713	0.0	4.1289626589225276e-07	1.9845744074294182e-08
K09716	2.9225944243079403e-08	0.0	0.0
K09720	1.6335056666354144e-06	4.8667124380534215e-06	3.642709578905725e-07
K09723	2.728113157180274e-07	4.317716289548032e-08	1.5846385500888073e-07
K09724	0.0	0.0	1.2220971981643853e-08
K09726	8.48208492904725e-09	3.297261851688872e-07	1.318220064096595e-08
K09727	0.0	0.0	2.09316020593175e-08
K09729	7.140281284653901e-06	1.2733615829498917e-05	2.050217443053621e-06
K09733	6.958161396585916e-09	2.9328471845840905e-07	0.0
K09735	0.0	6.726666403186867e-07	0.0
K09738	4.829602495993011e-09	0.0	3.8886531028964386e-07
K09740	9.316248378198228e-07	1.6785658150888494e-07	2.6691767950294377e-07
K09741	0.0	4.3578772466165856e-08	0.0
K09744	1.9487289473426108e-07	1.2618736079913979e-06	6.094047143683829e-07
K09746	0.0	1.0307927268173267e-08	3.076404821034154e-09
K09747	4.62021035568308e-05	5.720064951809222e-05	3.335212014283902e-05
K09748	8.767802106431194e-05	0.00010316842202288144	7.489516191908645e-05
K09749	6.449616561641971e-05	8.442851259017678e-05	3.747622559644091e-05
K09752	3.009760031276626e-07	7.236094253919894e-07	0.0
K09754	1.845769528541628e-08	0.0	7.191721422486381e-09
K09756	0.0	3.9583035470992775e-08	0.0
K09758	0.0002506285303029247	0.00023123221849162074	0.00030556850441689214
K09759	0.00010412406970814591	7.966937203918505e-05	5.2021419179107666e-05
K09760	0.0003215311556108691	0.0003435115792773681	0.0005454855633714652
K09761	0.0003023226887675637	0.0006143731895946088	0.0003988312815493785
K09762	9.544187929799101e-05	0.00013346199267026587	5.700874777068219e-05
K09763	0.0	0.0	9.981144940271672e-09
K09764	1.55208567427853e-06	1.4301164594277353e-06	1.6891745855739307e-07
K09765	0.00028124268822798953	0.00037567017337087537	0.00016804806647170907
K09766	2.262527320968853e-08	2.3684262858166537e-06	4.5838762002832554e-07
K09767	1.0435474531089818e-05	1.1549970084118023e-05	6.727845079174312e-06
K09768	2.1047967131119744e-06	1.5239867441463191e-06	8.652603915059342e-07
K09769	6.084413928787466e-06	7.348516618949541e-06	2.6494000572264065e-06
